dataset,image_index,sigma_true,nu,sigma_hat_krishnan,psnr_diagnostic,ssim_diagnostic,lpips_diagnostic
CelebA,146,1.0,0.01,1.590479850769043,25.849351495443,0.7790053486824036,0.21431203186511993
CelebA,147,1.0,0.01,1.5864092111587524,28.851432372348835,0.8532680869102478,0.10998561233282089
CelebA,148,1.0,0.01,1.4983420372009277,30.995928079805193,0.8742828369140625,0.12794229388237
CelebA,149,1.0,0.01,1.6412343978881836,27.305729143169874,0.8465828895568848,0.08451708406209946
CelebA,150,1.0,0.01,1.507485032081604,28.437901254246075,0.878336489200592,0.1650792956352234
CelebA,151,1.0,0.01,1.6789716482162476,29.302705916743925,0.8720674514770508,0.09894032776355743
CelebA,152,1.0,0.01,1.7257896661758423,25.942337809166073,0.7716116905212402,0.13036172091960907
CelebA,153,1.0,0.01,1.5919638872146606,27.8243762289397,0.8533082008361816,0.11521345376968384
CelebA,154,1.0,0.01,1.3742091655731201,27.57772989104903,0.8071162104606628,0.17216509580612183
CelebA,155,1.0,0.01,1.3828736543655396,30.057875341543124,0.8483946919441223,0.08921114355325699
CelebA,156,1.0,0.01,1.3384100198745728,24.4081500525439,0.6375288367271423,0.35951298475265503
CelebA,157,1.0,0.01,1.4005138874053955,28.67034381477986,0.8310437202453613,0.2103712409734726
CelebA,158,1.0,0.01,1.6261696815490723,29.455745887715743,0.8607543110847473,0.1068553775548935
CelebA,159,1.0,0.01,1.6982076168060303,25.48297983907122,0.8032064437866211,0.19304555654525757
CelebA,160,1.0,0.01,1.3398780822753906,29.21340642294076,0.8477680683135986,0.19647565484046936
CelebA,161,1.0,0.01,1.5719808340072632,25.725569125301387,0.7762879729270935,0.1419704556465149
CelebA,162,1.0,0.01,1.2183160781860352,29.721383838653455,0.8135414123535156,0.16930152475833893
CelebA,163,1.0,0.01,1.478708267211914,24.479339538153837,0.7656694054603577,0.19254377484321594
CelebA,164,1.0,0.01,1.47720205783844,28.172503836290574,0.794933021068573,0.1361861526966095
CelebA,165,1.0,0.01,1.5950134992599487,26.514570135234376,0.8459892868995667,0.10793601721525192
CelebA,166,1.0,0.01,1.7165712118148804,24.23558743302673,0.8264668583869934,0.12981919944286346
CelebA,167,1.0,0.01,1.4550964832305908,28.3713571513919,0.8375405669212341,0.10067331790924072
CelebA,168,1.0,0.01,1.5948960781097412,25.719532151549885,0.8068482875823975,0.16318009793758392
CelebA,169,1.0,0.01,1.4652379751205444,29.311583869652942,0.8901717662811279,0.09867192059755325
CelebA,170,1.0,0.01,1.3596664667129517,27.705834848800997,0.8109306693077087,0.23227360844612122
CelebA,171,1.0,0.01,1.4449145793914795,28.35637915799685,0.8104252815246582,0.1740787774324417
CelebA,172,1.0,0.01,1.5890893936157227,29.929157712507557,0.8546827435493469,0.07824963331222534
CelebA,173,1.0,0.01,1.5962144136428833,28.821964414921005,0.8004974722862244,0.0985935628414154
CelebA,174,1.0,0.01,1.6476465463638306,26.266966797530074,0.8083696365356445,0.16093917191028595
CelebA,175,1.0,0.01,1.4211055040359497,26.638627970533264,0.7883731722831726,0.16134637594223022
CelebA,176,1.0,0.01,1.6482925415039062,24.457429143518894,0.7584336400032043,0.18708617985248566
CelebA,177,1.0,0.01,1.6838778257369995,27.945335951561027,0.8363167643547058,0.1552024483680725
CelebA,178,1.0,0.01,1.662846565246582,26.495366531388576,0.8375537991523743,0.09558197855949402
CelebA,179,1.0,0.01,1.4998680353164673,26.425218139159607,0.8125688433647156,0.15330179035663605
CelebA,180,1.0,0.01,1.671803593635559,27.13201088133243,0.8031862378120422,0.17956890165805817
CelebA,181,1.0,0.01,1.3133388757705688,28.862276846972517,0.7874037623405457,0.17074823379516602
CelebA,182,1.0,0.01,1.301127314567566,25.85069627725251,0.7731816172599792,0.2069419026374817
CelebA,183,1.0,0.01,1.2356114387512207,27.532973018614374,0.7865778803825378,0.2564695477485657
CelebA,184,1.0,0.01,1.6075204610824585,26.397485962296017,0.8429167866706848,0.12332373857498169
CelebA,185,1.0,0.01,0.9733718037605286,28.284423755109685,0.7348766922950745,0.23895229399204254
CelebA,186,1.0,0.01,1.6383423805236816,28.754056323030216,0.8493497967720032,0.1373685598373413
CelebA,187,1.0,0.01,1.414679765701294,30.16289903637015,0.8912093639373779,0.10039158910512924
CelebA,188,1.0,0.01,1.5453975200653076,30.449116914586114,0.8988428115844727,0.07112935930490494
CelebA,189,1.0,0.01,1.5330795049667358,27.125070763762054,0.7952973246574402,0.1648971140384674
CelebA,190,1.0,0.01,1.428389549255371,29.558487981736043,0.7785874009132385,0.13035975396633148
CelebA,191,1.0,0.01,1.631981611251831,26.70080753823153,0.8322363495826721,0.09341442584991455
CelebA,192,1.0,0.01,1.4034297466278076,28.900967671559346,0.8213643431663513,0.19791379570960999
CelebA,193,1.0,0.01,1.5685575008392334,25.179169655121513,0.7800047397613525,0.23191523551940918
CelebA,194,1.0,0.01,1.532188057899475,27.40894351693772,0.8333926796913147,0.19599559903144836
CelebA,195,1.0,0.01,1.5281848907470703,27.66009060886323,0.7777092456817627,0.19778110086917877
CelebA,196,1.0,0.01,1.4026702642440796,23.58276556455526,0.7617543339729309,0.3372631072998047
CelebA,197,1.0,0.01,1.4142605066299438,28.82052916079673,0.7922780513763428,0.1396312117576599
CelebA,198,1.0,0.01,1.5963618755340576,27.01140923631759,0.8057164549827576,0.13981464505195618
CelebA,199,1.0,0.01,1.5556650161743164,27.23696009351712,0.7988842129707336,0.10826748609542847
CelebA,200,1.0,0.01,1.3148163557052612,28.281118187516803,0.8371543884277344,0.14481353759765625
CelebA,201,1.0,0.01,1.5626128911972046,25.787991450281986,0.8101412653923035,0.13329912722110748
CelebA,202,1.0,0.01,1.7661248445510864,26.13039312687526,0.788943350315094,0.19234910607337952
CelebA,203,1.0,0.01,1.450465440750122,28.316297062239123,0.8853497505187988,0.07269519567489624
CelebA,204,1.0,0.01,1.4611053466796875,29.188341336834497,0.7500693202018738,0.06690192967653275
CelebA,205,1.0,0.01,1.4680663347244263,25.7456648602936,0.7335030436515808,0.3386889696121216
CelebA,206,1.0,0.01,1.5966145992279053,28.256644376986742,0.8116710782051086,0.1730988323688507
CelebA,207,1.0,0.01,1.4966710805892944,26.69825572110561,0.8428349494934082,0.17038953304290771
CelebA,208,1.0,0.01,1.5099815130233765,28.263509619096304,0.8298532366752625,0.19950678944587708
CelebA,209,1.0,0.01,1.4602901935577393,29.55277597810264,0.8668051362037659,0.09096285700798035
CelebA,210,1.0,0.01,1.5713807344436646,30.321835037880067,0.8633429408073425,0.1160006895661354
CelebA,211,1.0,0.01,1.606231689453125,27.40317057356313,0.8644516468048096,0.06177159771323204
CelebA,212,1.0,0.01,1.303924798965454,29.243756851851984,0.7809703350067139,0.219060480594635
CelebA,213,1.0,0.01,1.7350397109985352,27.827194429794556,0.8079642653465271,0.13855546712875366
CelebA,214,1.0,0.01,1.536939263343811,27.175119027515706,0.8033286929130554,0.12159842997789383
CelebA,215,1.0,0.01,1.7008798122406006,27.788070643585012,0.7578227519989014,0.16746366024017334
CelebA,216,1.0,0.01,1.430754542350769,29.244298487706946,0.8577306866645813,0.09225389361381531
CelebA,217,1.0,0.01,1.874006986618042,24.981807071418807,0.8259674906730652,0.10163968056440353
CelebA,218,1.0,0.01,1.451836109161377,25.988549587082286,0.7403441071510315,0.1916164755821228
CelebA,219,1.0,0.01,1.5864927768707275,26.887055498379077,0.8119716644287109,0.2233218401670456
CelebA,220,1.0,0.01,1.5994079113006592,28.9544559385884,0.8946693539619446,0.09426290541887283
CelebA,221,1.0,0.01,1.58749520778656,26.566828516812443,0.8127831816673279,0.11793184280395508
CelebA,222,1.0,0.01,1.7121899127960205,26.238421231297178,0.8231826424598694,0.06787489354610443
CelebA,223,1.0,0.01,1.5176599025726318,27.438861811656786,0.8221955895423889,0.11166749894618988
CelebA,224,1.0,0.01,1.5230839252471924,28.281825460680054,0.8250246047973633,0.14568904042243958
CelebA,225,1.0,0.01,1.638979434967041,27.30837718556642,0.8304033875465393,0.10852858424186707
CelebA,226,1.0,0.01,1.4129270315170288,26.489819965659937,0.7682908177375793,0.20383605360984802
CelebA,227,1.0,0.01,1.4514625072479248,25.470383907862434,0.7228798270225525,0.3446757197380066
CelebA,228,1.0,0.01,1.4192607402801514,26.034558777454787,0.7783451676368713,0.17087213695049286
CelebA,229,1.0,0.01,1.577292799949646,28.080877084946216,0.7670082449913025,0.15546976029872894
CelebA,230,1.0,0.01,1.6329762935638428,24.992966219469043,0.8375037312507629,0.16294074058532715
CelebA,231,1.0,0.01,1.327997088432312,29.283370271420623,0.8833763599395752,0.07068396359682083
CelebA,232,1.0,0.01,1.4182535409927368,27.671990761597456,0.8150057196617126,0.1468292623758316
CelebA,233,1.0,0.01,1.221534252166748,30.154420844339725,0.8531973958015442,0.15711505711078644
CelebA,234,1.0,0.01,1.4526225328445435,30.90772562902705,0.8466777205467224,0.20609380304813385
CelebA,235,1.0,0.01,1.7381213903427124,25.71681738134363,0.8331058025360107,0.11225902289152145
CelebA,236,1.0,0.01,1.4020975828170776,26.685032635248888,0.7883751392364502,0.2121749073266983
CelebA,237,1.0,0.01,1.5915076732635498,31.236919979748855,0.8819100856781006,0.07947959750890732
CelebA,238,1.0,0.01,1.4565280675888062,27.263586397170037,0.8187562823295593,0.13112987577915192
CelebA,239,1.0,0.01,1.6301230192184448,25.375171124555695,0.7382639050483704,0.28910404443740845
CelebA,240,1.0,0.01,1.4234073162078857,26.703355649044646,0.8022966384887695,0.18605832755565643
CelebA,241,1.0,0.01,1.0842530727386475,26.0733609408246,0.7963553071022034,0.15085384249687195
CelebA,242,1.0,0.01,1.376473069190979,27.58481116670626,0.7393595576286316,0.17357291281223297
CelebA,243,1.0,0.01,1.4142731428146362,27.397942070524387,0.8257493376731873,0.14881263673305511
CelebA,244,1.0,0.01,1.3509738445281982,28.618876666012007,0.878156840801239,0.07691570371389389
CelebA,245,1.0,0.01,1.6004002094268799,26.024883418576778,0.7272477149963379,0.2103930115699768
CelebA,246,1.0,0.01,1.4970561265945435,29.65416743239902,0.8965365290641785,0.08100305497646332
CelebA,247,1.0,0.01,1.5578080415725708,27.32436305495831,0.7447042465209961,0.22646814584732056
CelebA,248,1.0,0.01,1.5426400899887085,27.286345991399557,0.7848076820373535,0.16256368160247803
CelebA,249,1.0,0.01,1.4026883840560913,27.552880115544465,0.7763795256614685,0.16167770326137543
CelebA,0,1.0,0.05,1.7434499263763428,25.956176405503797,0.7498612403869629,0.1825203150510788
CelebA,1,1.0,0.05,1.2465475797653198,27.458474966437556,0.8429904580116272,0.08231654763221741
CelebA,2,1.0,0.05,1.4617242813110352,28.32890309255034,0.8116467595100403,0.13764037191867828
CelebA,3,1.0,0.05,1.2768306732177734,29.18810018843976,0.8827919960021973,0.12640416622161865
CelebA,4,1.0,0.05,1.4693920612335205,27.645075774887367,0.8192399144172668,0.13157311081886292
CelebA,5,1.0,0.05,1.560548186302185,25.4203979355838,0.7983694076538086,0.208379864692688
CelebA,6,1.0,0.05,1.3536112308502197,28.824044910788665,0.7882633209228516,0.2287871390581131
CelebA,7,1.0,0.05,1.5365794897079468,26.854838393732443,0.7840430736541748,0.26455265283584595
CelebA,8,1.0,0.05,1.2591780424118042,28.470975588919167,0.7897159457206726,0.16415217518806458
CelebA,9,1.0,0.05,1.4652436971664429,24.818831744161653,0.8281709551811218,0.14676949381828308
CelebA,10,1.0,0.05,1.4814504384994507,27.820396904220665,0.8516941666603088,0.14679531753063202
CelebA,11,1.0,0.05,1.5131436586380005,27.727250792727954,0.8388773798942566,0.11864857375621796
CelebA,12,1.0,0.05,1.4297021627426147,27.46204381759853,0.7841100692749023,0.20314331352710724
CelebA,13,1.0,0.05,1.418899416923523,28.418774046016818,0.832632839679718,0.11533571779727936
CelebA,14,1.0,0.05,1.3444432020187378,29.829518811226343,0.8732994198799133,0.13327541947364807
CelebA,15,1.0,0.05,1.1933469772338867,29.371054294085187,0.8318321704864502,0.19679459929466248
CelebA,16,1.0,0.05,1.7941631078720093,25.536506619432934,0.7918844223022461,0.20325332880020142
CelebA,17,1.0,0.05,1.5747246742248535,28.79970552349245,0.8329339027404785,0.15493085980415344
CelebA,18,1.0,0.05,1.5193026065826416,29.383341325144766,0.8813597559928894,0.11851119250059128
CelebA,19,1.0,0.05,1.4297326803207397,29.010662300638863,0.8795214295387268,0.08238713443279266
CelebA,20,1.0,0.05,1.6999810934066772,28.11658356979338,0.894781768321991,0.06627794355154037
CelebA,21,1.0,0.05,1.635008692741394,25.572042331735723,0.7837514281272888,0.10599852353334427
CelebA,22,1.0,0.05,1.449215054512024,27.529951723541974,0.8314470648765564,0.20372337102890015
CelebA,23,1.0,0.05,1.4720606803894043,29.49895163260041,0.8111486434936523,0.24363991618156433
CelebA,24,1.0,0.05,1.3759516477584839,27.825494280525742,0.7945966720581055,0.1567513346672058
CelebA,25,1.0,0.05,1.5679051876068115,29.576308435762098,0.8657285571098328,0.11913454532623291
CelebA,26,1.0,0.05,1.6011598110198975,27.179675199385724,0.8398115038871765,0.10501068085432053
CelebA,27,1.0,0.05,1.3828762769699097,27.40715313651748,0.7891252636909485,0.17224055528640747
CelebA,28,1.0,0.05,1.3319576978683472,25.63831675553981,0.7999046444892883,0.22563332319259644
CelebA,29,1.0,0.05,1.7304794788360596,26.664431539026978,0.8479554057121277,0.15506751835346222
CelebA,30,1.0,0.05,1.1637810468673706,28.068553071526424,0.8137652277946472,0.17046910524368286
CelebA,31,1.0,0.05,1.4955354928970337,25.419488845767326,0.7444310188293457,0.18854646384716034
CelebA,32,1.0,0.05,1.8372900485992432,23.138390132646144,0.7452371716499329,0.1348130702972412
CelebA,33,1.0,0.05,1.5344035625457764,25.350102113308928,0.7611902356147766,0.2617432773113251
CelebA,34,1.0,0.05,1.4979642629623413,24.583621292594614,0.7849767208099365,0.1861998289823532
CelebA,35,1.0,0.05,1.3248947858810425,30.41889964769036,0.8914579749107361,0.09308510273694992
CelebA,36,1.0,0.05,1.493634819984436,29.235266464130383,0.8553401827812195,0.10298836976289749
CelebA,37,1.0,0.05,1.4014537334442139,27.452489051672625,0.7979703545570374,0.1409459263086319
CelebA,38,1.0,0.05,1.1998107433319092,28.947762337173305,0.8170218467712402,0.14314475655555725
CelebA,39,1.0,0.05,1.5978604555130005,23.494722878123127,0.775460422039032,0.18688666820526123
CelebA,40,1.0,0.05,1.5829181671142578,26.402712162378627,0.8029947280883789,0.12623220682144165
CelebA,41,1.0,0.05,1.5528876781463623,28.7209972251594,0.8700196146965027,0.14770245552062988
CelebA,42,1.0,0.05,1.355239987373352,26.99077332732405,0.7909152507781982,0.22027543187141418
CelebA,43,1.0,0.05,1.671381950378418,27.479022162158408,0.7894847393035889,0.21014393866062164
CelebA,44,1.0,0.05,1.3480381965637207,26.711758202183496,0.764352023601532,0.14363999664783478
CelebA,45,1.0,0.05,1.0711177587509155,28.5693319242094,0.823613703250885,0.20189893245697021
CelebA,46,1.0,0.05,1.468561053276062,28.824933165041262,0.8275919556617737,0.13736125826835632
CelebA,47,1.0,0.05,1.3186309337615967,28.62952711139089,0.7616748809814453,0.22982560098171234
CelebA,48,1.0,0.05,1.6602107286453247,26.78654094185695,0.8261318802833557,0.17183008790016174
CelebA,49,1.0,0.05,1.4859834909439087,30.304371585830758,0.8078767657279968,0.0977824404835701
CelebA,50,1.0,0.05,1.381015419960022,27.92375960619349,0.7938876152038574,0.1639668345451355
CelebA,51,1.0,0.05,1.4494085311889648,26.098019275520908,0.7495133280754089,0.19330766797065735
CelebA,52,1.0,0.05,1.4578373432159424,27.817135628381674,0.8298476338386536,0.15487147867679596
CelebA,53,1.0,0.05,1.5239996910095215,27.710523683276385,0.8637073636054993,0.11988784372806549
CelebA,54,1.0,0.05,1.6580753326416016,27.788027806640127,0.8346402049064636,0.12603160738945007
CelebA,55,1.0,0.05,1.5806307792663574,27.027872969375796,0.8016066551208496,0.16930320858955383
CelebA,56,1.0,0.05,1.5153340101242065,27.428262314179253,0.8778964877128601,0.07924643158912659
CelebA,57,1.0,0.05,1.6597819328308105,25.228029103288826,0.811061441898346,0.19158929586410522
CelebA,58,1.0,0.05,1.6591086387634277,28.09158534610781,0.7946152687072754,0.1679362654685974
CelebA,59,1.0,0.05,1.5428574085235596,29.44637944527479,0.8553813099861145,0.14452320337295532
CelebA,60,1.0,0.05,1.338881254196167,28.5693872049686,0.7622672915458679,0.12948164343833923
CelebA,61,1.0,0.05,1.7798346281051636,25.111871566094383,0.7229828834533691,0.22577953338623047
CelebA,62,1.0,0.05,1.4823330640792847,26.23561194412853,0.781066358089447,0.13546264171600342
CelebA,63,1.0,0.05,1.6168484687805176,24.476739959135404,0.7495619654655457,0.25622427463531494
CelebA,64,1.0,0.05,1.5936774015426636,26.114765409597144,0.8290531039237976,0.23284365236759186
CelebA,65,1.0,0.05,1.6021475791931152,28.17816757641882,0.9070690274238586,0.0894780382514
CelebA,66,1.0,0.05,1.575760841369629,28.953978276654524,0.8650572896003723,0.10173757374286652
CelebA,67,1.0,0.05,1.0082659721374512,28.740262546681798,0.7722252011299133,0.23350922763347626
CelebA,68,1.0,0.05,1.3137717247009277,27.299197395532925,0.809581458568573,0.15898461639881134
CelebA,69,1.0,0.05,1.2400394678115845,30.20670666843796,0.8607876300811768,0.08990392088890076
CelebA,70,1.0,0.05,1.2970322370529175,29.252323883335496,0.820782482624054,0.1378411203622818
CelebA,71,1.0,0.05,1.4919395446777344,27.313167996526243,0.8840052485466003,0.08737289905548096
CelebA,72,1.0,0.05,1.5494080781936646,26.953070379471228,0.809621274471283,0.10265728086233139
CelebA,73,1.0,0.05,1.5049570798873901,29.694783052550054,0.8983197212219238,0.08823737502098083
CelebA,74,1.0,0.05,1.6386257410049438,26.520010022337264,0.8604719042778015,0.1418343335390091
CelebA,75,1.0,0.05,1.522607445716858,31.792601900153777,0.9042160511016846,0.07913651317358017
CelebA,76,1.0,0.05,1.444303274154663,26.7814778633118,0.7780096530914307,0.1847851723432541
CelebA,77,1.0,0.05,1.3874069452285767,27.85512018013557,0.782604455947876,0.19134509563446045
CelebA,78,1.0,0.05,1.6559618711471558,24.845562008457254,0.8260237574577332,0.19119815528392792
CelebA,79,1.0,0.05,1.5174256563186646,29.17298157749395,0.8340436816215515,0.14159847795963287
CelebA,80,1.0,0.05,1.257137417793274,25.869733884960652,0.7191482186317444,0.23240980505943298
CelebA,81,1.0,0.05,1.5701451301574707,28.948509971042892,0.8179001212120056,0.13649317622184753
CelebA,82,1.0,0.05,1.4762440919876099,28.030684193019397,0.8260857462882996,0.2425403594970703
CelebA,83,1.0,0.05,1.4817297458648682,28.434283977673942,0.8524243831634521,0.10914073884487152
